link,UUID
http://www.ufcstats.com/fighter-details/a01a62132460a98d,656645b2-e798-4837-a218-91f813f2b746
http://www.ufcstats.com/fighter-details/876f478f796495f7,02958033-b60d-45a2-a308-3f4420edfbe2
http://www.ufcstats.com/fighter-details/6e9f40c706f91f32,c3fc9fe8-a449-4fbc-8a2f-594e40e6d630
http://www.ufcstats.com/fighter-details/7b3503352cd53abb,e6c1f694-a6a9-4a2b-ad93-726291ae732c
http://www.ufcstats.com/fighter-details/57186c150c645200,a018311a-6eb8-4e32-888e-e3c2fe00a7bc
http://www.ufcstats.com/fighter-details/0a73acff6325c1e2,1840bc07-773f-4b21-b731-1f72e6180d70
http://www.ufcstats.com/fighter-details/82d4c957649faf9b,961e8038-93c5-4fa9-970d-264ad348d8f9
http://www.ufcstats.com/fighter-details/a75a48bfe776b2c2,101538af-d364-4887-a4ce-e9dbac5fe159
http://www.ufcstats.com/fighter-details/80d8aed0ca9b00f3,4330fca9-f9d6-4556-8ef7-cff1631186d2
http://www.ufcstats.com/fighter-details/02bb48869eb7ac8f,ee8298e8-6af9-409d-8fa3-0c2dd43adb0a
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,3599e489-9b66-4b5a-a17a-96f7c177e5df
http://www.ufcstats.com/fighter-details/2e5c2aa8e4ab9d82,eaa2e3ab-43d2-4a22-a705-d06a66c80fd6
http://www.ufcstats.com/fighter-details/8e382b585a92affe,2083e8c2-1ff0-4f25-bb47-16f82ecf4fb2
http://www.ufcstats.com/fighter-details/64a50dad704d1d49,99c02f5e-711f-4c6b-9129-6e8aa608b508
http://www.ufcstats.com/fighter-details/65cdf4ec31143d86,2b2b7d4c-46a3-433a-836c-a0ecc148cc15
http://www.ufcstats.com/fighter-details/3e708ce33b6b18e6,ba53914a-cddd-48f8-914f-a4808ed8da83
http://www.ufcstats.com/fighter-details/a4a80dd7336ffd59,12dcd506-a513-4de4-bf5b-2d9755a39bb5
http://www.ufcstats.com/fighter-details/d317a5e2b3f88c5f,8db4eeba-ec1b-425d-8966-2fc1649f2763
http://www.ufcstats.com/fighter-details/c0d5c0c95c59050b,e2f31551-1729-4ba8-aa59-40c5024a96fc
http://www.ufcstats.com/fighter-details/102a8fdf8cbf7467,9e4488af-97b9-4587-a8c8-b5828960ff1f
http://www.ufcstats.com/fighter-details/02f8fedc18cbd26c,3faf1c4b-7307-47c2-ab65-1f73f6be42e9
http://www.ufcstats.com/fighter-details/d3df1add9d9a7efb,b92887a3-936d-4865-9205-15d33d32b34f
http://www.ufcstats.com/fighter-details/7aa3d6964eff4877,9c88f5d6-bc2a-41c2-8d1c-1067bc70f47e
http://www.ufcstats.com/fighter-details/31dbfbe4e7a6727c,e1c86ffb-8ab0-47ef-a114-183d97a7531f
http://www.ufcstats.com/fighter-details/fa07345cc9db5cc9,f804af13-fd55-4735-ac44-5a98794fdd29
http://www.ufcstats.com/fighter-details/ae7fe94f117f98cf,21541668-bbae-4a85-86f6-123719190417
http://www.ufcstats.com/fighter-details/af9f42e6894047fc,f83fc0d1-bd34-4cb8-8505-08b01f8a9562
http://www.ufcstats.com/fighter-details/3fa97913cfd205d3,61f59100-36f8-40ee-bf49-d06d2eecaf2c
http://www.ufcstats.com/fighter-details/94527830000ab715,62371cb1-d4d6-482b-9c73-faa8e433c3c8
http://www.ufcstats.com/fighter-details/b4c57a8c2b773e82,17f67ccf-1b8c-4817-beb8-ecf4490d481c
http://www.ufcstats.com/fighter-details/b6203e0492a9336c,e1a5d0bb-70fe-46dd-8b7a-39265222fd23
http://www.ufcstats.com/fighter-details/ec0dcceace7d25a3,3b57f359-5eba-4f13-a3cf-cc290aca9008
http://www.ufcstats.com/fighter-details/436f970c9ea9169c,243aa859-d893-4c35-85c5-3b407e33a03a
http://www.ufcstats.com/fighter-details/eae48ff31db420c2,9e7655eb-b4da-4913-82e7-5f048c7d9424
http://www.ufcstats.com/fighter-details/634e2fb70bde3fd5,c75e9c26-8d9c-4d55-9cb4-7e7fafc36e42
http://www.ufcstats.com/fighter-details/d8c7c61b176e3994,c8e21819-2e27-4c46-b0de-0b1f521e87a4
http://www.ufcstats.com/fighter-details/de45aaae23dfa392,e36360d9-7b6d-4717-8c53-9fd2d5f23658
http://www.ufcstats.com/fighter-details/b39f7a6c2be17ee8,de0d15eb-3518-4d88-9102-6a4c06e9b423
http://www.ufcstats.com/fighter-details/1d239d571e342453,c21195e5-5221-43d7-8e31-6ec78b61c6fa
http://www.ufcstats.com/fighter-details/1291edf2d566a71a,2832bce5-ae8c-42e3-82b7-8b31ab8a19ab
http://www.ufcstats.com/fighter-details/82529ce93cd9a2cf,46c928f4-8364-4847-9e05-745d86ec3d9c
http://www.ufcstats.com/fighter-details/d4270315cbcf2569,a7d6f2e9-1875-4473-b3c5-8993895eefcf
http://www.ufcstats.com/fighter-details/07797f10b9569cfc,e1f7ed06-0cdd-476b-be16-0f23b2336c79
http://www.ufcstats.com/fighter-details/009c4420727149ea,98b038de-4cb6-49e7-9f61-0aa5015eb240
http://www.ufcstats.com/fighter-details/e530df53922f413e,4315f62f-95c1-4f5f-902f-bce539b94eed
http://www.ufcstats.com/fighter-details/69037fc7730e4225,923f51c6-a8cd-40a9-b877-e885e8520c09
http://www.ufcstats.com/fighter-details/60193e707634e560,44977cbf-06e1-41e1-9630-b38eb9ddc8aa
http://www.ufcstats.com/fighter-details/6ad8e4296f7522d9,bfa6a554-d914-4a8c-a270-a9dfedd0c9b5
http://www.ufcstats.com/fighter-details/a331233f597090a5,d7e77b03-8046-4f00-8a41-94c1e132607f
http://www.ufcstats.com/fighter-details/a29db9cd4f9ccea5,9e565a94-aa94-4a76-8eea-36626610bf24
http://www.ufcstats.com/fighter-details/65adf3856c4d9256,bf205cc0-befa-4bc7-b4cd-0e0f003f2a1a
http://www.ufcstats.com/fighter-details/e99eb0ef25885de5,85381a50-5bb9-4fd4-8d93-5d9c219b5fcd
http://www.ufcstats.com/fighter-details/6a740daf1b279661,9d0f8181-edc4-4901-8974-9df3844695d0
http://www.ufcstats.com/fighter-details/e872e9a9a902c045,263e280a-76b9-4eb9-ae0e-5d0c800d5453
http://www.ufcstats.com/fighter-details/53c943c873cffe90,215722e6-9d89-47a4-bee9-2d9b11bba320
http://www.ufcstats.com/fighter-details/b5da8f7d05e85a55,f1acedce-546c-4f94-b8f9-559e7f25111b
http://www.ufcstats.com/fighter-details/12f91bfa8f1f723b,6514f389-74d6-40a2-8d61-f910053d2c1a
http://www.ufcstats.com/fighter-details/b4192a975027aab6,5397c6fb-cbcc-4a5a-93ef-76bd79596576
http://www.ufcstats.com/fighter-details/49e96ff8ab781589,66d028dd-5df1-4074-bb2e-c5d36b8907ae
http://www.ufcstats.com/fighter-details/830f60497fab345a,a4779e0c-9c62-45f2-9e8e-6e844860a11a
http://www.ufcstats.com/fighter-details/972c456ff38b2015,02ba4a1c-38b2-407b-a2ab-19aaf73d4a4d
http://www.ufcstats.com/fighter-details/597499ac7a5aac62,f38c5199-abb7-4b70-9a22-96ce7f5d6c7d
http://www.ufcstats.com/fighter-details/7debc13b36343605,5ae6e78d-f541-487e-8e12-72a0b794d872
http://www.ufcstats.com/fighter-details/48812daf291a4e23,ad6f56bc-970d-4200-a701-8dd1608d7ffb
http://www.ufcstats.com/fighter-details/31bb0772f21cabd8,5b02d9fa-630f-47b8-82e0-f959b68d8e63
http://www.ufcstats.com/fighter-details/d747eb273a40a920,201b676c-8c5f-466d-b59f-3010d1e64084
http://www.ufcstats.com/fighter-details/2526be54e6a0e62a,dc4886fe-7c37-4db4-9963-0099b9b93810
http://www.ufcstats.com/fighter-details/21b813b919776d90,6226adbf-6f4a-4005-b037-74e0796c1116
http://www.ufcstats.com/fighter-details/ab943cd2c3c17825,c9d11a5f-5f44-4b9a-bfea-2576a3f53d37
http://www.ufcstats.com/fighter-details/7a47e068f8017019,53b3e7d2-ae7b-484f-97eb-b6714e793cbd
http://www.ufcstats.com/fighter-details/0a1942069c9ad6b6,d1c0761d-611d-4fd6-b867-fb8f1cf47f98
http://www.ufcstats.com/fighter-details/f96856f9d69fd7e4,b7d0aa48-6432-4c29-bcbf-93f03f7add21
http://www.ufcstats.com/fighter-details/cc7040fe76f0ef91,69e582ad-a2b9-4639-91f4-c98ba6d7e8cc
http://www.ufcstats.com/fighter-details/d66a46de8d705353,19c94cb3-2a50-485d-9250-f775284cfc9c
http://www.ufcstats.com/fighter-details/56f7d7ee06be4aab,94595a2b-ab17-4b19-9546-486705ebf367
http://www.ufcstats.com/fighter-details/9e92e1ca498d7244,fcee70cd-ebb0-439d-971e-854b07553c4a
http://www.ufcstats.com/fighter-details/7ab478c397cd68ef,865ed1ba-be97-4806-a9c9-b83bb8d85ec4
http://www.ufcstats.com/fighter-details/ea7e5bc78d9de658,c4202db3-8fb8-4ba8-af76-59154280194e
http://www.ufcstats.com/fighter-details/b12fb759e02378de,13168f0e-b7c4-4c51-9816-b74c7fa7635e
http://www.ufcstats.com/fighter-details/7f1bf0c255ec8756,2a88c5bb-3dd2-4c26-845b-ea6b0f782f0f
http://www.ufcstats.com/fighter-details/776d4262c4da38bf,3f5a08a8-19ca-4b96-a3dc-b6511c2905e8
http://www.ufcstats.com/fighter-details/5095b0920a3602aa,92d1febe-b3b8-4db0-a061-6926c9b3c736
http://www.ufcstats.com/fighter-details/a78a87d8c2bbb1cb,6f60fbac-a431-4d14-8dfb-09d384a7b624
http://www.ufcstats.com/fighter-details/267f4a6568abe245,68c0dfd6-db4b-4d22-8ec8-10186a0e7b08
http://www.ufcstats.com/fighter-details/f998f5c102250d6e,6382200c-ad46-4933-a67c-e95c4d967c31
http://www.ufcstats.com/fighter-details/dee294e9717012c2,734d3c4d-013e-4737-80dc-ffdf0f667337
http://www.ufcstats.com/fighter-details/547afe1017e72dbe,5b0ce8a9-7ed1-42d2-9096-801ad684df70
http://www.ufcstats.com/fighter-details/c96d9178c9ed9e62,e1efa7d9-4a78-4136-932a-5bceae59177e
http://www.ufcstats.com/fighter-details/51c655162e462ceb,c6fa1799-1046-4cb2-ad54-769cf68b5fa1
http://www.ufcstats.com/fighter-details/5e6294b37bbef029,b87661e9-9411-42ef-883a-71760eec74cb
http://www.ufcstats.com/fighter-details/08af939f41b5a57b,4ffa2ca8-4d99-4a9d-9ba5-2b543688a3c2
http://www.ufcstats.com/fighter-details/4dcfb28c011c11b2,872a55b0-9c3f-42ad-a1b2-c1b767facc4f
http://www.ufcstats.com/fighter-details/ac026518a9b4dc0f,13374b4c-183d-4761-9dfd-b9deff664f80
http://www.ufcstats.com/fighter-details/0978385b2bd9ef9b,ed300711-03ed-4950-939e-ed71eabb75ea
http://www.ufcstats.com/fighter-details/da0995f19b749cfa,aca3b553-1fa4-4125-b62f-9fed39941277
http://www.ufcstats.com/fighter-details/1235b31de15d0c6e,e95ff47a-5140-4921-a1d2-899d3b3fc34f
http://www.ufcstats.com/fighter-details/32c355b04fc57f3a,cda87abd-f283-4692-82d0-384a79b29bb9
http://www.ufcstats.com/fighter-details/f1b2aa7853d1ed6e,5d00ac30-989f-4e51-b5ee-7aed764aeeec
http://www.ufcstats.com/fighter-details/46d0a888d87d91ac,82932548-23d1-4cda-a3f2-3a297a071b79
http://www.ufcstats.com/fighter-details/d80ee110748171ac,2d01bfc1-5115-4ec9-8049-36066b390998
http://www.ufcstats.com/fighter-details/d05cb1e8d1b885d8,230afa8c-be5e-467f-83d6-d9a5aced364d
http://www.ufcstats.com/fighter-details/8e1f36476ef02a6a,26ece316-4bfa-452b-bc48-2e5b43da46dd
http://www.ufcstats.com/fighter-details/d31cbcdd7d69536d,c6db578b-5521-4566-a8b0-5920c0134c1f
http://www.ufcstats.com/fighter-details/4948e412fa6ab67d,894a7aeb-a797-4cb0-adc3-83af41dbf972
http://www.ufcstats.com/fighter-details/103e2e33a60683e1,d2b6b6ed-a312-441f-806b-16785e5363cd
http://www.ufcstats.com/fighter-details/b4c6c904a9ffc5e8,a4ad8a25-75c6-4934-a680-43dc9c9e01da
http://www.ufcstats.com/fighter-details/e0b0cf71e0d69dd0,672ae2ec-03c1-420d-b2f7-f2f035b29cf2
http://www.ufcstats.com/fighter-details/f6bcbd91b114ff58,9af5570b-e935-425f-85e9-177618eeedad
http://www.ufcstats.com/fighter-details/725b1abc9a39d873,ac52e9cc-0317-4746-861f-ef132b7981b6
http://www.ufcstats.com/fighter-details/33efaf2d0941cfcf,ddae0ec7-23c8-46ed-b106-c024f08c7267
http://www.ufcstats.com/fighter-details/92fa1401b7927da3,95932e0d-fa25-46b2-84d6-1e81eb7392a4
http://www.ufcstats.com/fighter-details/43a59ce3bb40449e,50802a41-7a3d-4af8-ab50-9f9e0fb82e85
http://www.ufcstats.com/fighter-details/26e3f3928b1891d9,d2d134bd-bda0-4085-b717-1cd4f6357b0b
http://www.ufcstats.com/fighter-details/f3ca6908f78efebe,4b5e2d2d-98e3-4de9-a403-1b375e5df16e
http://www.ufcstats.com/fighter-details/c21a036b4e012f1c,f7d66300-ea9f-4384-bf42-0f12dc0d74cc
http://www.ufcstats.com/fighter-details/9edf2c9082cc2cd8,17749796-b42d-4bf3-956e-b5b21558c03d
http://www.ufcstats.com/fighter-details/4cd8b03aee1d0138,c52aa4ab-8989-4f9a-85e5-a4d27f7afaef
http://www.ufcstats.com/fighter-details/fd7ab338e4953644,f615ed89-1f6a-4807-90c2-a68f75db01d9
http://www.ufcstats.com/fighter-details/862b0b3375aa4b6e,56b5a062-9ea6-446c-9cf1-e2eec71ec534
http://www.ufcstats.com/fighter-details/c451d67c09c55418,4b50ada4-5557-41cd-8683-4c78c1349cd9
http://www.ufcstats.com/fighter-details/f7467152fd9f18a2,7ac25029-00e7-4a24-b078-b7e1940c5324
http://www.ufcstats.com/fighter-details/ac40f7e3cbecdda4,6f1304fc-1cc3-4f30-ae4a-bea6b5396898
http://www.ufcstats.com/fighter-details/21b5c82c1b89dab1,e29973ae-0e46-4847-a22f-e9ece76d43c0
http://www.ufcstats.com/fighter-details/2c9d00968f818270,922a1fe7-e07e-4511-8996-681d965045f0
http://www.ufcstats.com/fighter-details/d0aaedcf7ccd0b45,999a2989-8762-422f-a9ad-56af1aaccaa9
http://www.ufcstats.com/fighter-details/6aae253467e8f9ce,a20f1dc3-65d8-43ae-97a9-4c084655c7b2
http://www.ufcstats.com/fighter-details/0b362247806341e5,8ba5c576-3dc0-4c03-b73d-297920a667bb
http://www.ufcstats.com/fighter-details/da816417a579a0bd,508546ce-2d84-4112-8ee9-3f74cebf41d7
http://www.ufcstats.com/fighter-details/04c8b08b16a5b99e,8be911f3-e6ee-4abf-b3ed-b09718e0f82b
http://www.ufcstats.com/fighter-details/c2a670b22d2e196f,8ba97614-5c72-4089-bf79-738771de682b
http://www.ufcstats.com/fighter-details/2975297f505e9447,17d578aa-a1df-49ea-820e-a064507ab6d4
http://www.ufcstats.com/fighter-details/a6cba6bb66c1a8c9,d78e29da-db60-42dd-aa4c-476b0bc9d945
http://www.ufcstats.com/fighter-details/6b7c7460855dbbb9,db7f4595-4093-44b2-a445-09489f6119ed
http://www.ufcstats.com/fighter-details/7832f2f62f04178f,e7664208-2238-4ae2-a5a3-6570fb60adbb
http://www.ufcstats.com/fighter-details/305d73ede05e31ad,66866398-8ee7-4470-ac45-c7609830216a
http://www.ufcstats.com/fighter-details/cda1099995b46cc2,16ce460d-e791-49da-8b0d-d930ea79e751
http://www.ufcstats.com/fighter-details/6e00cfffd54653c4,9000d327-6716-430e-9514-9cf6da1b3469
http://www.ufcstats.com/fighter-details/f8f1ec513bcfef43,e5f21c18-4354-480f-8b1c-3b3fe8a1e39a
http://www.ufcstats.com/fighter-details/914a897455693650,8b54d9ce-c121-4dd4-a72a-b881d9635586
http://www.ufcstats.com/fighter-details/fc6e681bf6658faf,f81859f0-7ae4-4f53-932b-2bc8a737319e
http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,8939bb45-dc35-4e09-98cd-b04deb05c84a
http://www.ufcstats.com/fighter-details/c7d7fda69ec410d3,69098dd9-90a3-4070-853c-b9b5ed2eb985
http://www.ufcstats.com/fighter-details/135d124172a0bea3,60a38d19-1238-4a01-bcbf-f492d6730791
http://www.ufcstats.com/fighter-details/ee9ebceabfd16fa7,102038ed-42b7-4966-bdc7-0cf03fe14b8c
http://www.ufcstats.com/fighter-details/1788eee370f077b7,b18c84ce-f059-4721-a0fc-42f0bd6b1f40
http://www.ufcstats.com/fighter-details/55fa6ce3e522c8bb,2386f9fe-ebc1-44fe-927f-f91e4739c56c
http://www.ufcstats.com/fighter-details/59c438c81fbf3ece,2f63571f-c8c1-4fff-8e84-c20bc9c96723
http://www.ufcstats.com/fighter-details/e7e01e266a9d4342,8969b56a-63b5-4678-a5ab-ac52e3bb71ec
http://www.ufcstats.com/fighter-details/80fa8218c99f9c58,3fd8388b-f955-43cf-9efb-5f3e4f4befa4
http://www.ufcstats.com/fighter-details/9ada30894bf04e19,808de022-20f1-4f90-a3e0-31c724a66649
http://www.ufcstats.com/fighter-details/37d752ec41ed84bb,019c9b12-04b9-4617-b7c0-f552755d346d
http://www.ufcstats.com/fighter-details/029e1293e609fd74,16c13cfb-250b-4477-9bc4-2fe5e35d3321
http://www.ufcstats.com/fighter-details/6fc506e1099afe20,19404bc3-f89c-404f-b0ca-7dc484eeeaa9
http://www.ufcstats.com/fighter-details/950d0ef5c17157c5,b069e366-95b1-41dd-9bd5-54ba12b1bdba
http://www.ufcstats.com/fighter-details/2c010b26a3306969,9675c931-0942-4425-a39b-1ca7d5a29fc4
http://www.ufcstats.com/fighter-details/e9a3aeb207578eea,cec9ea14-9d03-4c70-bf02-eba2512105e7
http://www.ufcstats.com/fighter-details/036e96c1c12b8a59,6100d99b-184b-4697-845b-8ffb3051488a
http://www.ufcstats.com/fighter-details/8abac218746e04ca,074a80e2-2ef9-48a8-b860-1129705656a8
http://www.ufcstats.com/fighter-details/31123249b0bbf52e,87584029-6612-4b39-b611-612c6c1b477f
http://www.ufcstats.com/fighter-details/01b352b6a9074d5c,8183021c-c03e-4617-8ec7-8639545b1e17
http://www.ufcstats.com/fighter-details/297a2b35444c245b,24bfe1c0-31a2-4b07-8c71-7a498e4eff49
http://www.ufcstats.com/fighter-details/a20f234df70f2182,352a73c1-a8ea-4f3b-82c7-f0995750bb9d
http://www.ufcstats.com/fighter-details/6c8072b61c276e67,f3b65c29-5bba-4676-a3c9-81c214e0cea6
http://www.ufcstats.com/fighter-details/eaa9402e5a7990ad,97506432-cfa3-4ad7-ae44-cc8ceb40ad0d
http://www.ufcstats.com/fighter-details/8d20d76af3f213ce,1ab0707e-4de5-4400-b94c-b3f08a00e6a6
http://www.ufcstats.com/fighter-details/78f485f851891d68,6b7ec682-ee17-43e3-ad8f-6723597ec12f
http://www.ufcstats.com/fighter-details/4333a8e70a672eb7,74a06242-a664-43c3-9669-d26adc74650a
http://www.ufcstats.com/fighter-details/3b0a516d2921e0d6,d1d507ba-b35d-483f-b5aa-5d32a1642f94
http://www.ufcstats.com/fighter-details/4ba8d454f762005d,c70718a0-73cc-4a22-bceb-2d76d48cf3c1
http://www.ufcstats.com/fighter-details/06f36cf4bd97ec77,7b592fbe-30b0-4833-a0c2-434a0ae6730c
http://www.ufcstats.com/fighter-details/f9b200db02b488d9,37e561d4-a21e-4694-b9ac-e0adef122845
http://www.ufcstats.com/fighter-details/34c2b3656f88f7ef,cac1022a-ead9-485d-9aa3-4213041055e5
http://www.ufcstats.com/fighter-details/47b9e0e7703a4868,566263eb-2f4c-4bd6-b62c-1724658e7e63
http://www.ufcstats.com/fighter-details/98215d037be5bcb7,bea657ee-c897-46b9-aa10-ef1497451af8
http://www.ufcstats.com/fighter-details/b93c06d09d1c4ac0,602467d1-4be3-4d4e-a05e-21b348cccd26
http://www.ufcstats.com/fighter-details/87a1dc546b1c5caf,acc72756-dd67-441f-9855-c8206317429b
http://www.ufcstats.com/fighter-details/a0e6753c42698f13,a77cf8bb-514b-4b43-a059-c8573f4f117b
http://www.ufcstats.com/fighter-details/d05412b513b19621,2d30f7ae-b4c5-4c00-a162-7026d312d2aa
http://www.ufcstats.com/fighter-details/2f13e4020cea5b38,03d2712f-9c26-463c-a8e4-6db7b5eee355
http://www.ufcstats.com/fighter-details/601964f9654f911a,ff75dea8-e8b3-41ac-90da-0d9182f9b051
http://www.ufcstats.com/fighter-details/ec23c1be628d8057,b6b1eb62-16c9-4387-b118-be14d27a0e95
http://www.ufcstats.com/fighter-details/b1a3e0aca758b322,6382863c-5a46-4281-9108-8b071d80d09d
http://www.ufcstats.com/fighter-details/c0386644627a7ee5,112a0897-95c4-4017-80db-1d78f5fa3a44
http://www.ufcstats.com/fighter-details/441eacbe20e0e80b,25fd7498-5ffa-45e5-b1ec-63c5d883fe2a
http://www.ufcstats.com/fighter-details/a2ccf35a88346a91,d2544e0d-66a9-4435-ab4f-082503205414
http://www.ufcstats.com/fighter-details/029afd138865d20a,d930b96a-a8ff-43e4-9f85-595fe239bdba
http://www.ufcstats.com/fighter-details/c878270af633eb11,1ffe3e9a-61b4-4973-9f8f-5fefc41af393
http://www.ufcstats.com/fighter-details/5da33b8fbfa5ee95,359e7e6c-a320-42eb-9b3d-297097ccbf28
http://www.ufcstats.com/fighter-details/2eeaefbfc7f9fcff,5c7485bf-5627-40e8-840c-a5046ff23b1c
http://www.ufcstats.com/fighter-details/5c10da56d712ac9c,8aa80de3-3211-4fd1-afb5-3e40138841dc
http://www.ufcstats.com/fighter-details/4a043165cf47cab2,cf707cfb-410c-439e-8514-c8c241299709
http://www.ufcstats.com/fighter-details/da4628f173337902,da0acc49-7a8e-48a0-9479-ae2da5a98344
http://www.ufcstats.com/fighter-details/aceffa19749c4dc0,3106517f-6220-4f01-a0b9-a400bc38f4c7
http://www.ufcstats.com/fighter-details/adccbc19b22e19af,6bc3e43a-7729-43b4-b8da-9888eb7a8b3d
http://www.ufcstats.com/fighter-details/7ff97850e8c32bda,28532c90-8ed4-4c91-8d8d-3c9169f2f285
http://www.ufcstats.com/fighter-details/729d4bd5a6cd0a97,ab975d65-d24a-4ea5-b337-06ce1aa4ea7e
http://www.ufcstats.com/fighter-details/140745cbbcb023ac,165af1ed-5fcb-4d85-964a-455dd0d4173d
http://www.ufcstats.com/fighter-details/49ee5024966efc0d,402b7921-e364-42a7-ab47-6cefa09df142
http://www.ufcstats.com/fighter-details/2f5cbecbbe18bac4,0c04b8e8-3b22-4619-825d-6bec8f8e6a26
http://www.ufcstats.com/fighter-details/253076a23d03dcd0,27ccb2e6-4325-4fbc-92ea-cad63f90f4ae
http://www.ufcstats.com/fighter-details/4959f10a62f3fec3,b21f630c-6f95-4c9a-be4b-8e0fd00433dc
http://www.ufcstats.com/fighter-details/50a28b9f8314e008,8c9b42a1-95df-4074-940f-421a3e794a46
http://www.ufcstats.com/fighter-details/2f6a993c7f547c13,29ede726-29cf-40ff-87af-b0693225bc77
http://www.ufcstats.com/fighter-details/9ce6d5a03af801b7,19318fd8-eadb-4cad-bce5-723851930099
http://www.ufcstats.com/fighter-details/01fed6f61ebea01f,932f875d-b213-44f0-b1f4-fcf32e71a4a8
http://www.ufcstats.com/fighter-details/ce632027bf2a871b,db738dd3-b6b2-4be9-81ae-137ea99e9d0d
http://www.ufcstats.com/fighter-details/84512339473dd300,29814a14-e139-49e9-9a5c-a36580c331d9
http://www.ufcstats.com/fighter-details/d6c0cdd7e467c440,5d14766c-6751-4635-918f-e9278381782e
http://www.ufcstats.com/fighter-details/df1eb4354d18a906,8781e063-3b3f-4cfb-bac8-be221fa44af3
http://www.ufcstats.com/fighter-details/2804ce8dadab5770,db54421c-aac8-4683-a696-dd428b2c1e3f
http://www.ufcstats.com/fighter-details/0c258d1d8e16e5f1,ed2b679b-4121-4969-bfaf-a6bf959c9924
http://www.ufcstats.com/fighter-details/f2688492b9a525a3,8bae272b-33c3-4101-9d5f-8ea3ab7f3062
http://www.ufcstats.com/fighter-details/37ed1ab2f8b819f4,63140e96-9106-469b-adfe-b6cc895d47ef
http://www.ufcstats.com/fighter-details/b4880ef2f838d4e1,55111911-76e8-4ba1-823c-cde81f8d3d29
http://www.ufcstats.com/fighter-details/5bf31a46becc1204,df16cc79-9957-42ba-944e-1cee417264f8
http://www.ufcstats.com/fighter-details/8c57c7b8c3bab0eb,ca02e6fb-0a7e-4de2-a831-024a9186d595
http://www.ufcstats.com/fighter-details/34e516ab361afb1c,6ec59e64-6602-434e-a18c-731e5aa24929
http://www.ufcstats.com/fighter-details/568bbad0eaced57c,ad23f5a9-af1d-41d3-bfb9-27fea06cc870
http://www.ufcstats.com/fighter-details/773f7feacf96153e,53347a78-d709-447d-9821-e9dd0392d46e
http://www.ufcstats.com/fighter-details/1a54231796e24a3f,e53ed1d7-4bc1-4825-9f30-6a9a90a79e7d
http://www.ufcstats.com/fighter-details/760a55d5b6098cbe,43c2e6b2-530d-4f80-b30d-fd8d770853e8
http://www.ufcstats.com/fighter-details/3eb4dc9a7d4ac906,1535f3eb-bbd3-447c-81df-677783ca370c
http://www.ufcstats.com/fighter-details/2b68d9f125d07b42,cc41ba5e-ac45-412f-8d5a-17785266fd75
http://www.ufcstats.com/fighter-details/b15862fcd6ded451,983403bc-f7d4-4b16-8907-46c54a08f693
http://www.ufcstats.com/fighter-details/69888118d968ba52,5e0f5927-184a-4b74-836d-048271cbc8aa
http://www.ufcstats.com/fighter-details/c849740a3ff51931,328bb973-cc35-49cd-b16c-6649592fe760
http://www.ufcstats.com/fighter-details/684d3aee255a3d09,82cb3d34-071a-4ceb-879e-2602da1814f3
http://www.ufcstats.com/fighter-details/67f272324a030d00,74403024-cb6c-4c22-8fef-47dd6bff938e
http://www.ufcstats.com/fighter-details/cc351e408bbb7d43,4a50d8e3-77bb-42ad-83f1-03f211f1b668
http://www.ufcstats.com/fighter-details/12585614e0ed2626,305be7c0-18f1-4d12-8a63-14f200e377fa
http://www.ufcstats.com/fighter-details/0641c21bec209472,5a08c21f-706a-44e4-a131-3dab697ee7d5
http://www.ufcstats.com/fighter-details/a8283a4f415e1eb9,4688e021-b8b5-4d58-bffd-bfe232200e6a
http://www.ufcstats.com/fighter-details/98c23cb6da5b3352,72e8b1b3-12ca-4156-8ec2-086c5b820518
http://www.ufcstats.com/fighter-details/5580771f383e141f,cfee9c4e-5c96-4913-89be-69fb6ac6aa72
http://www.ufcstats.com/fighter-details/4e06913c91da5200,4f47b156-53a8-4f90-bc9c-04508ce919d6
http://www.ufcstats.com/fighter-details/325ad0dd9126d3df,d6095671-2a5a-419a-8bc3-9e4ea7d62b23
http://www.ufcstats.com/fighter-details/70fa1c64a2c439ef,3500825f-3ef1-4094-9006-fc213d690259
http://www.ufcstats.com/fighter-details/afe8d5b39ff7fca2,14eb9645-7eef-40f0-87c1-bd329ef9559e
http://www.ufcstats.com/fighter-details/87e2468b986ebb79,fc8b8447-6c58-48b4-b448-c495245d3bb6
http://www.ufcstats.com/fighter-details/8355922d564b152c,f4fbea66-7362-4b7f-b3c2-72fecd150344
http://www.ufcstats.com/fighter-details/a7e3f02fe2b2fe30,1b085954-a930-4290-8009-891e996f987d
http://www.ufcstats.com/fighter-details/326a001926ffb7ec,9add6159-594e-4d24-a4a9-999861057587
http://www.ufcstats.com/fighter-details/77d7295d1b22c694,fcdeb6f6-f0e2-43c6-9165-4868c202926d
http://www.ufcstats.com/fighter-details/b4537562f88ac582,08e366a1-76c4-4dbe-9971-39b2dd364a28
http://www.ufcstats.com/fighter-details/00e11b5c8b7bfeeb,8535f147-e7f2-4024-9be9-31ba61438329
http://www.ufcstats.com/fighter-details/fdbefee0827e1567,edbbf37d-6fd7-447b-b96e-8a30d42dcf95
http://www.ufcstats.com/fighter-details/f703250471acaf96,c27c1d93-1c65-4f98-a228-0a41acc442e3
